id,cliente_id,data,status
1739,303,2025-04-11,entregue
1740,2532,2025-03-06,enviado
1741,2413,2025-05-23,enviado
1742,1767,2025-01-01,pendente
1743,493,2025-04-21,pendente
1744,629,2025-01-08,cancelado
1745,2316,2025-01-09,enviado
1746,992,2025-06-01,pendente
1747,325,2025-01-06,cancelado
1748,423,2025-01-08,enviado
1749,1746,2025-02-08,entregue
1750,1192,2025-03-26,enviado
1751,1955,2025-05-10,pendente
1752,966,2025-06-02,enviado
1753,2865,2025-02-25,enviado
1754,1695,2025-02-21,enviado
1755,231,2025-05-09,pendente
1756,319,2025-04-20,pendente
1757,1283,2025-03-16,cancelado
1758,552,2025-04-08,pendente
1759,1238,2025-03-28,cancelado
1760,1083,2025-01-30,cancelado
1761,2981,2025-04-17,pago
1762,2683,2025-04-05,cancelado
1763,1321,2025-01-15,cancelado
1764,880,2025-01-02,pago
1765,568,2025-01-28,cancelado
1766,1834,2025-05-03,entregue
1767,2911,2025-03-20,pago
1768,331,2025-04-23,enviado
1769,2969,2025-05-28,entregue
1770,1344,2025-01-12,enviado
1771,1201,2025-05-30,entregue
1772,1356,2025-01-15,pago
1773,2577,2025-06-04,pendente
1774,2650,2025-03-23,entregue
1775,594,2025-06-01,enviado
1776,301,2025-02-20,pago
1777,948,2025-03-26,cancelado
1778,528,2025-05-30,entregue
1779,1274,2025-05-15,cancelado
1780,190,2025-06-04,entregue
1781,2931,2025-04-29,entregue
1782,2209,2025-02-14,pago
1783,2664,2025-05-27,cancelado
1784,1589,2025-02-11,pendente
1785,2496,2025-03-13,cancelado
1786,974,2025-01-26,entregue
1787,2605,2025-03-15,entregue
1788,2241,2025-02-19,enviado
1789,2280,2025-03-08,pago
1790,181,2025-04-09,pendente
1791,1127,2025-04-10,cancelado
1792,1645,2025-01-18,pago
1793,898,2025-04-08,pago
1794,2629,2025-02-04,cancelado
1795,1700,2025-01-13,cancelado
1796,2061,2025-06-02,pago
1797,598,2025-04-26,pendente
1798,989,2025-03-20,pendente
1799,2401,2025-04-16,pendente
1800,977,2025-05-06,cancelado
1801,472,2025-03-10,pendente
1802,2659,2025-03-31,pendente
1803,787,2025-04-29,pago
1804,631,2025-02-22,pago
1805,1378,2025-06-02,entregue
1806,2162,2025-01-11,entregue
1807,336,2025-01-13,enviado
1808,2414,2025-04-05,pendente
1809,1290,2025-02-10,entregue
1810,503,2025-02-07,cancelado
1811,1335,2025-01-28,pendente
1812,307,2025-04-10,pendente
1813,1205,2025-05-07,enviado
1814,2912,2025-02-28,pendente
1815,696,2025-04-11,pendente
1816,1530,2025-01-31,enviado
1817,1166,2025-02-02,pago
1818,1860,2025-03-06,entregue
1819,777,2025-01-26,pago
1820,383,2025-02-01,pendente
1821,1701,2025-01-14,pago
1822,2040,2025-01-17,cancelado
1823,2115,2025-05-25,entregue
1824,2209,2025-03-20,cancelado
1825,731,2025-04-17,pendente
1826,2928,2025-04-12,pendente
1827,72,2025-04-26,entregue
1828,630,2025-01-02,pago
1829,1345,2025-05-24,cancelado
1830,209,2025-05-08,pendente
1831,2066,2025-02-25,cancelado
1832,1047,2025-03-16,pago
1833,1065,2025-02-23,enviado
1834,1744,2025-01-29,pendente
1835,1608,2025-03-11,pendente
1836,1167,2025-01-28,cancelado
1837,2818,2025-03-26,enviado
1838,1703,2025-05-03,cancelado
1839,1301,2025-02-18,entregue
1840,2887,2025-02-06,enviado
1841,221,2025-02-26,pendente
1842,2022,2025-04-03,pago
1843,501,2025-03-29,pendente
1844,861,2025-03-05,enviado
1845,930,2025-01-02,pendente
1846,2573,2025-02-10,cancelado
1847,915,2025-02-19,pago
1848,2066,2025-05-09,enviado
1849,1775,2025-03-17,enviado
1850,1894,2025-02-01,entregue
1851,2538,2025-02-02,cancelado
1852,1714,2025-03-28,pago
1853,835,2025-01-10,pendente
1854,2891,2025-05-15,pago
1855,1500,2025-06-04,pago
1856,1260,2025-03-22,pago
1857,138,2025-01-09,cancelado
1858,1783,2025-04-03,entregue
1859,2216,2025-04-26,enviado
1860,873,2025-01-10,pago
1861,1202,2025-01-23,pendente
1862,532,2025-03-07,pendente
1863,1356,2025-06-04,pendente
1864,531,2025-05-11,pendente
1865,2175,2025-01-19,pendente
1866,456,2025-05-11,pendente
1867,488,2025-01-11,pago
1868,1545,2025-04-14,cancelado
1869,1250,2025-04-24,pendente
1870,1807,2025-04-12,pendente
1871,781,2025-03-14,cancelado
1872,2978,2025-01-18,cancelado
1873,2086,2025-03-05,cancelado
1874,51,2025-02-12,pago
1875,676,2025-04-21,pendente
1876,2346,2025-03-22,entregue
1877,1083,2025-01-28,enviado
1878,2439,2025-02-27,cancelado
1879,743,2025-05-27,cancelado
1880,2452,2025-03-29,entregue
1881,1292,2025-04-25,pendente
1882,684,2025-03-30,pendente
1883,2256,2025-04-30,pago
1884,1941,2025-01-16,pago
1885,42,2025-04-18,cancelado
1886,139,2025-05-03,enviado
1887,890,2025-06-02,pendente
1888,1065,2025-03-11,enviado
1889,1843,2025-04-25,entregue
1890,912,2025-01-28,enviado
1891,2780,2025-04-27,cancelado
1892,2278,2025-05-21,entregue
1893,1869,2025-01-24,enviado
1894,1820,2025-05-15,pago
1895,2437,2025-03-17,cancelado
1896,1719,2025-04-27,pendente
1897,1713,2025-01-10,entregue
1898,822,2025-04-22,pendente
1899,1491,2025-02-26,cancelado
1900,993,2025-04-19,pendente
1901,2050,2025-05-27,pendente
1902,85,2025-01-30,entregue
1903,1463,2025-02-01,pago
1904,2944,2025-02-28,pago
1905,1350,2025-06-03,entregue
1906,447,2025-01-01,pendente
1907,2968,2025-04-22,entregue
1908,1773,2025-01-06,enviado
1909,1120,2025-05-01,entregue
1910,2492,2025-02-25,enviado
1911,1569,2025-05-09,cancelado
1912,633,2025-03-20,pago
1913,69,2025-05-28,pendente
1914,709,2025-05-19,pendente
1915,1301,2025-02-23,cancelado
1916,1492,2025-01-31,cancelado
1917,1915,2025-01-01,entregue
1918,831,2025-05-11,entregue
1919,249,2025-04-12,enviado
1920,2780,2025-02-10,cancelado
1921,1572,2025-06-01,entregue
1922,2328,2025-05-19,cancelado
1923,1649,2025-02-14,cancelado
1924,1038,2025-04-09,cancelado
1925,2412,2025-01-20,pendente
1926,2606,2025-03-21,pago
1927,1174,2025-01-16,pago
1928,2606,2025-03-20,cancelado
1929,2382,2025-03-04,cancelado
1930,1658,2025-03-28,enviado
1931,571,2025-04-07,cancelado
1932,331,2025-05-12,enviado
1933,1783,2025-02-21,enviado
1934,1780,2025-03-28,cancelado
1935,12,2025-02-17,entregue
1936,839,2025-02-22,cancelado
1937,1164,2025-03-08,pago
1938,55,2025-05-04,cancelado
1939,2767,2025-03-25,cancelado
1940,1260,2025-05-06,pendente
1941,1666,2025-02-24,enviado
1942,3000,2025-05-19,entregue
1943,1499,2025-02-26,cancelado
1944,2978,2025-06-03,entregue
1945,862,2025-01-31,enviado
1946,33,2025-05-29,pendente
1947,419,2025-01-28,cancelado
1948,2063,2025-03-26,entregue
1949,452,2025-04-09,entregue
1950,1377,2025-01-15,pago
1951,1394,2025-01-29,enviado
1952,2903,2025-02-07,enviado
1953,1514,2025-04-24,pago
1954,1281,2025-01-10,enviado
1955,345,2025-03-26,enviado
1956,1404,2025-03-12,enviado
1957,2610,2025-02-10,enviado
1958,623,2025-01-22,entregue
1959,2396,2025-02-18,entregue
1960,905,2025-05-19,cancelado
1961,429,2025-05-13,pago
1962,1103,2025-05-10,entregue
1963,2565,2025-03-09,pago
1964,1166,2025-03-08,pago
1965,1131,2025-05-07,pendente
1966,39,2025-02-21,pago
1967,1482,2025-01-11,enviado
1968,2699,2025-05-04,pendente
1969,2846,2025-01-28,entregue
1970,2611,2025-05-24,pendente
1971,1121,2025-02-13,pago
1972,1996,2025-03-19,pago
1973,934,2025-03-06,enviado
1974,376,2025-03-24,pendente
1975,1076,2025-03-20,entregue
1976,1918,2025-04-22,enviado
1977,1723,2025-02-12,enviado
1978,2375,2025-04-19,cancelado
1979,760,2025-01-18,pendente
1980,481,2025-05-02,pago
1981,1653,2025-04-25,enviado
1982,352,2025-04-03,cancelado
1983,2425,2025-02-21,enviado
1984,2138,2025-04-09,pago
1985,2884,2025-02-24,entregue
1986,1699,2025-04-20,pago
1987,1532,2025-02-26,enviado
1988,1110,2025-04-28,enviado
1989,716,2025-03-13,enviado
1990,890,2025-03-16,pendente
1991,1194,2025-03-21,entregue
1992,1640,2025-05-28,enviado
1993,1905,2025-05-21,pendente
1994,2748,2025-04-10,pendente
1995,2289,2025-01-06,pago
1996,677,2025-02-05,entregue
1997,776,2025-04-05,cancelado
1998,1476,2025-01-16,enviado
1999,148,2025-04-04,pago
2000,32,2025-02-04,enviado
2001,1820,2025-05-11,enviado
2002,2709,2025-01-15,cancelado
2003,1275,2025-03-28,enviado
2004,733,2025-02-13,pendente
2005,2372,2025-03-17,enviado
2006,670,2025-02-17,pendente
2007,1804,2025-04-12,entregue
2008,493,2025-04-08,entregue
2009,2748,2025-04-27,entregue
2010,338,2025-01-12,pendente
2011,1905,2025-05-16,entregue
2012,923,2025-02-14,enviado
2013,524,2025-05-10,cancelado
2014,1959,2025-03-18,entregue
2015,353,2025-05-20,enviado
2016,2860,2025-04-17,entregue
2017,2213,2025-03-25,enviado
2018,2034,2025-01-06,entregue
2019,1848,2025-04-23,enviado
2020,2326,2025-04-14,enviado
2021,341,2025-03-05,pendente
2022,436,2025-03-10,pendente
2023,1009,2025-05-18,entregue
2024,1808,2025-04-09,pendente
2025,2420,2025-04-11,entregue
2026,2634,2025-04-18,pendente
2027,2217,2025-01-04,pago
2028,581,2025-05-20,entregue
2029,2299,2025-01-14,enviado
2030,683,2025-02-07,enviado
2031,645,2025-05-11,pago
2032,1970,2025-02-16,entregue
2033,694,2025-04-24,pendente
2034,1498,2025-06-03,pago
2035,1867,2025-05-27,pendente
2036,2915,2025-03-27,pago
2037,1361,2025-05-31,pendente
2038,2830,2025-05-16,pendente
2039,1225,2025-01-21,enviado
2040,1124,2025-03-05,pago
2041,2398,2025-02-25,pago
2042,1609,2025-03-18,entregue
2043,2920,2025-02-11,cancelado
2044,82,2025-05-11,enviado
2045,2592,2025-03-31,entregue
2046,2333,2025-04-24,pendente
2047,1217,2025-04-21,enviado
2048,2211,2025-05-31,cancelado
2049,1565,2025-02-01,enviado
2050,1210,2025-02-23,pendente
2051,1840,2025-03-14,pago
2052,1186,2025-03-16,entregue
2053,85,2025-03-07,pago
2054,74,2025-05-19,pendente
2055,92,2025-04-11,enviado
2056,1736,2025-05-28,pago
2057,1223,2025-06-01,pendente
2058,422,2025-02-25,pendente
2059,1263,2025-02-28,entregue
2060,1259,2025-01-03,pago
2061,1756,2025-04-18,enviado
2062,1482,2025-05-19,enviado
2063,1715,2025-01-15,entregue
2064,2369,2025-05-20,cancelado
2065,1277,2025-05-07,cancelado
2066,1977,2025-05-27,entregue
2067,976,2025-01-19,pago
2068,2732,2025-05-17,entregue
2069,1175,2025-01-02,pago
2070,400,2025-05-07,cancelado
2071,746,2025-04-23,pago
2072,1029,2025-04-18,enviado
2073,1135,2025-01-30,pendente
2074,1298,2025-04-07,pendente
2075,18,2025-04-23,pago
2076,269,2025-04-10,cancelado
2077,2821,2025-05-06,enviado
2078,2171,2025-01-06,pendente
2079,1092,2025-04-28,cancelado
2080,2670,2025-01-24,entregue
2081,1751,2025-05-18,pendente
2082,699,2025-02-17,enviado
2083,2804,2025-01-06,pago
2084,950,2025-04-03,cancelado
2085,1286,2025-05-20,pago
2086,154,2025-02-26,pendente
2087,5,2025-04-09,pago
2088,389,2025-04-09,pendente
2089,2029,2025-05-10,pendente
2090,1256,2025-01-24,pago
2091,2067,2025-03-21,enviado
2092,2933,2025-02-27,entregue
2093,655,2025-04-02,pago
2094,2883,2025-06-03,cancelado
2095,2845,2025-02-04,cancelado
2096,2383,2025-04-12,pago
2097,1860,2025-05-10,entregue
2098,826,2025-03-28,pendente
2099,2172,2025-01-20,cancelado
2100,2535,2025-04-16,entregue
2101,2330,2025-03-25,entregue
2102,615,2025-05-12,entregue
2103,2498,2025-02-09,cancelado
2104,2081,2025-05-18,pendente
2105,706,2025-02-26,cancelado
2106,694,2025-01-20,enviado
2107,2546,2025-03-09,pago
2108,2509,2025-02-04,entregue
2109,1478,2025-03-14,cancelado
2110,1731,2025-05-20,entregue
2111,1190,2025-03-12,pago
2112,1660,2025-04-19,entregue
2113,2397,2025-05-14,entregue
2114,2051,2025-03-28,pago
2115,2966,2025-06-03,entregue
2116,352,2025-02-10,pendente
2117,2806,2025-01-02,cancelado
2118,1950,2025-06-01,cancelado
2119,147,2025-03-07,enviado
2120,1380,2025-05-27,enviado
2121,1982,2025-03-05,cancelado
2122,1158,2025-01-09,cancelado
2123,2172,2025-01-05,pendente
2124,251,2025-02-12,pendente
2125,2874,2025-04-10,enviado
2126,756,2025-01-18,enviado
2127,998,2025-05-05,pendente
2128,389,2025-02-13,cancelado
2129,779,2025-02-23,pendente
2130,1243,2025-05-26,entregue
2131,1050,2025-04-28,pendente
2132,2091,2025-05-23,cancelado
2133,134,2025-05-26,pendente
2134,532,2025-02-19,pago
2135,345,2025-02-04,entregue
2136,537,2025-01-08,cancelado
2137,2494,2025-03-03,enviado
2138,314,2025-05-22,pago
2139,938,2025-03-16,entregue
2140,2321,2025-01-31,pendente
2141,2141,2025-01-25,pago
2142,2084,2025-05-12,entregue
2143,648,2025-03-11,entregue
2144,2472,2025-02-27,enviado
2145,1024,2025-04-18,pago
2146,464,2025-01-04,enviado
2147,1991,2025-02-09,cancelado
2148,2728,2025-04-15,pendente
2149,1651,2025-06-04,pago
2150,1769,2025-01-11,entregue
2151,2407,2025-04-07,pago
2152,1582,2025-03-10,pendente
2153,2295,2025-05-24,pendente
2154,2063,2025-03-12,pago
2155,2191,2025-05-07,cancelado
2156,1499,2025-02-16,pendente
2157,539,2025-03-26,pendente
2158,2150,2025-04-11,pendente
2159,904,2025-03-07,pago
2160,1591,2025-02-24,enviado
2161,847,2025-03-30,pendente
2162,1676,2025-02-13,pago
2163,2918,2025-03-18,pago
2164,2921,2025-04-03,pago
2165,1928,2025-02-06,cancelado
2166,1682,2025-01-06,enviado
2167,1446,2025-05-01,pago
2168,2956,2025-02-12,enviado
2169,1217,2025-02-18,entregue
2170,1533,2025-04-26,pago
2171,998,2025-02-09,pago
2172,1693,2025-05-17,pago
2173,1659,2025-01-28,enviado
2174,845,2025-02-04,pago
2175,171,2025-03-11,enviado
2176,2723,2025-05-05,enviado
2177,2735,2025-02-03,cancelado
2178,2796,2025-04-23,pendente
2179,1189,2025-05-07,pago
2180,1996,2025-04-12,pago
2181,2647,2025-01-19,pendente
2182,2891,2025-05-09,pago
2183,2301,2025-05-30,pago
2184,1514,2025-02-15,entregue
2185,1736,2025-01-18,pago
2186,2167,2025-04-24,pago
2187,742,2025-02-22,entregue
2188,2149,2025-05-26,cancelado
2189,590,2025-01-22,pendente
2190,2451,2025-04-03,pendente
2191,1649,2025-02-05,pago
2192,255,2025-04-20,pago
2193,2772,2025-06-01,cancelado
2194,1567,2025-06-01,pago
2195,1956,2025-01-04,pendente
2196,1652,2025-03-09,cancelado
2197,2215,2025-03-26,pendente
2198,1068,2025-06-01,entregue
2199,208,2025-05-22,enviado
2200,1982,2025-01-14,pendente
2201,1987,2025-04-05,pago
2202,2878,2025-01-20,pago
2203,2838,2025-04-06,cancelado
2204,1445,2025-04-09,entregue
2205,1341,2025-02-15,pendente
2206,343,2025-02-28,pago
2207,2410,2025-05-07,pendente
2208,339,2025-05-26,entregue
2209,1113,2025-01-09,pago
2210,473,2025-06-04,enviado
2211,961,2025-01-05,enviado
2212,1959,2025-05-01,cancelado
2213,1607,2025-04-26,cancelado
2214,788,2025-04-15,pago
2215,1604,2025-05-16,pendente
2216,1985,2025-05-16,entregue
2217,71,2025-03-01,entregue
2218,808,2025-05-27,pendente
2219,808,2025-01-30,pago
2220,1266,2025-04-17,cancelado
2221,2115,2025-05-18,pago
2222,376,2025-02-24,entregue
2223,2450,2025-06-02,entregue
2224,1601,2025-01-23,pago
2225,117,2025-02-06,pendente
2226,319,2025-04-08,pendente
2227,2028,2025-01-07,cancelado
2228,390,2025-05-03,pendente
2229,840,2025-05-29,entregue
2230,1316,2025-03-07,enviado
2231,227,2025-05-18,cancelado
2232,2594,2025-04-06,cancelado
2233,2397,2025-06-04,entregue
2234,2141,2025-05-18,cancelado
2235,2776,2025-01-09,enviado
2236,2643,2025-06-04,pendente
2237,2701,2025-01-18,enviado
2238,1063,2025-03-16,pendente
2239,1107,2025-02-13,pendente
2240,2704,2025-03-04,pendente
2241,1652,2025-06-03,enviado
2242,23,2025-05-26,entregue
2243,2319,2025-02-03,enviado
2244,762,2025-01-30,pago
2245,760,2025-05-03,cancelado
2246,2442,2025-03-20,cancelado
2247,676,2025-04-08,enviado
2248,2816,2025-03-04,entregue
2249,1884,2025-01-27,pago
2250,886,2025-05-24,enviado
2251,766,2025-03-12,pendente
2252,2706,2025-05-13,pago
2253,572,2025-05-25,pendente
2254,1105,2025-01-05,entregue
2255,1927,2025-01-25,enviado
2256,2663,2025-02-28,pendente
2257,590,2025-02-04,pago
2258,1437,2025-02-22,pago
2259,178,2025-01-10,pendente
2260,1055,2025-04-24,pago
2261,2353,2025-04-02,pendente
2262,1796,2025-04-09,enviado
2263,1469,2025-04-18,cancelado
2264,434,2025-05-29,entregue
2265,1108,2025-05-08,enviado
2266,1645,2025-05-18,enviado
2267,1541,2025-04-16,enviado
2268,1300,2025-03-31,pago
2269,2156,2025-01-18,enviado
2270,2712,2025-01-19,entregue
2271,2948,2025-01-21,pago
2272,194,2025-02-28,pendente
2273,1142,2025-05-01,enviado
2274,641,2025-04-27,cancelado
2275,2385,2025-03-01,entregue
2276,1245,2025-04-03,entregue
2277,1008,2025-02-03,pendente
2278,615,2025-05-17,cancelado
2279,1120,2025-06-02,pago
2280,1663,2025-04-24,enviado
2281,2511,2025-01-28,enviado
2282,78,2025-05-21,enviado
2283,447,2025-05-27,cancelado
2284,1503,2025-04-28,enviado
2285,2125,2025-01-26,enviado
2286,2884,2025-01-18,cancelado
2287,914,2025-05-04,cancelado
2288,974,2025-05-25,enviado
2289,75,2025-04-02,cancelado
2290,681,2025-02-17,enviado
2291,2912,2025-02-01,cancelado
2292,855,2025-04-10,cancelado
2293,1084,2025-04-14,enviado
2294,1002,2025-05-03,entregue
2295,1412,2025-01-17,cancelado
2296,1552,2025-03-08,enviado
2297,1354,2025-03-19,entregue
2298,1658,2025-04-21,enviado
2299,957,2025-05-27,cancelado
2300,2867,2025-02-06,pendente
2301,1142,2025-06-04,pendente
2302,1400,2025-05-05,entregue
2303,605,2025-02-28,cancelado
2304,1999,2025-03-16,cancelado
2305,342,2025-01-29,enviado
2306,872,2025-05-29,pago
2307,485,2025-04-02,enviado
2308,1333,2025-01-11,cancelado
2309,66,2025-05-09,enviado
2310,2080,2025-01-21,pendente
2311,630,2025-05-08,enviado
2312,1971,2025-05-02,pendente
2313,2449,2025-02-21,pago
2314,1587,2025-03-05,pago
2315,1084,2025-04-16,pendente
2316,24,2025-05-01,cancelado
2317,1415,2025-03-25,cancelado
2318,2321,2025-02-21,enviado
2319,1310,2025-05-31,pendente
2320,2080,2025-05-15,cancelado
2321,8,2025-04-09,cancelado
2322,1589,2025-05-03,pago
2323,1887,2025-04-10,entregue
2324,1196,2025-03-22,pago
2325,1580,2025-02-21,pendente
2326,892,2025-04-10,pago
2327,1732,2025-01-17,pendente
2328,381,2025-03-08,enviado
2329,295,2025-01-17,enviado
2330,2889,2025-01-12,pago
2331,1759,2025-05-25,pendente
2332,462,2025-03-08,pago
2333,420,2025-02-09,pago
2334,792,2025-04-29,pago
2335,2193,2025-05-26,enviado
2336,321,2025-05-16,cancelado
2337,1023,2025-05-13,enviado
2338,2927,2025-03-25,pago
2339,2050,2025-05-04,pago
2340,1126,2025-05-01,pendente
2341,865,2025-04-27,cancelado
2342,2876,2025-04-10,entregue
2343,975,2025-06-02,pendente
2344,2419,2025-01-13,enviado
2345,6,2025-02-09,cancelado
2346,1253,2025-05-09,pago
2347,863,2025-01-03,pendente
2348,2188,2025-05-18,entregue
2349,2893,2025-01-05,cancelado
2350,2593,2025-01-13,cancelado
2351,1415,2025-04-20,cancelado
2352,928,2025-02-28,entregue
2353,571,2025-05-08,cancelado
2354,1504,2025-03-29,cancelado
2355,2082,2025-02-25,pago
2356,2030,2025-03-26,pendente
2357,853,2025-01-11,entregue
2358,1485,2025-01-11,entregue
2359,2440,2025-01-19,entregue
2360,1044,2025-03-12,pago
2361,15,2025-04-07,entregue
2362,1082,2025-01-02,pendente
2363,293,2025-05-31,cancelado
2364,2683,2025-05-10,pendente
2365,1411,2025-02-12,cancelado
2366,1979,2025-01-26,entregue
2367,2342,2025-02-11,entregue
2368,506,2025-04-12,pago
2369,2709,2025-03-27,pendente
2370,1516,2025-03-29,entregue
2371,1065,2025-01-19,enviado
2372,2161,2025-01-09,cancelado
2373,1390,2025-05-21,pago
2374,1347,2025-01-07,pago
2375,497,2025-03-23,enviado
2376,375,2025-02-27,enviado
2377,1438,2025-02-22,entregue
2378,427,2025-04-17,enviado
2379,2395,2025-04-26,pago
2380,1597,2025-02-04,cancelado
2381,1159,2025-04-22,enviado
2382,1465,2025-01-01,pago
2383,2311,2025-03-02,pendente
2384,455,2025-06-01,pago
2385,1939,2025-03-28,pendente
2386,1288,2025-05-07,pago
2387,1044,2025-03-23,entregue
2388,690,2025-02-05,entregue
2389,2562,2025-06-02,pago
2390,2268,2025-01-31,cancelado
2391,2245,2025-01-30,entregue
2392,767,2025-03-14,entregue
2393,2873,2025-04-01,pago
2394,1939,2025-01-26,entregue
2395,2286,2025-01-11,enviado
2396,2803,2025-02-02,cancelado
2397,2773,2025-03-08,cancelado
2398,2869,2025-02-15,pendente
2399,861,2025-03-20,pago
2400,269,2025-04-28,enviado
2401,1552,2025-04-13,entregue
2402,1627,2025-04-09,cancelado
2403,2149,2025-02-09,entregue
2404,147,2025-01-09,cancelado
2405,1302,2025-02-24,pago
2406,655,2025-01-28,enviado
2407,2614,2025-04-14,pago
2408,2387,2025-05-24,pago
2409,1891,2025-02-02,pendente
2410,2433,2025-05-26,enviado
2411,2514,2025-03-03,cancelado
2412,918,2025-05-30,cancelado
2413,2619,2025-01-14,cancelado
2414,1656,2025-01-27,enviado
2415,561,2025-04-14,cancelado
2416,2134,2025-01-18,cancelado
2417,1821,2025-04-09,cancelado
2418,445,2025-05-27,entregue
2419,1537,2025-05-09,enviado
2420,1361,2025-05-27,entregue
2421,2305,2025-03-17,enviado
2422,1582,2025-02-25,entregue
2423,436,2025-01-07,pago
2424,2038,2025-03-12,entregue
2425,1810,2025-04-26,pago
2426,878,2025-02-28,pago
2427,2886,2025-03-03,pendente
2428,2584,2025-02-18,enviado
2429,526,2025-05-31,cancelado
2430,2113,2025-02-06,pago
2431,2396,2025-03-06,cancelado
2432,1813,2025-01-03,pago
2433,916,2025-02-14,cancelado
2434,1672,2025-04-17,entregue
2435,2598,2025-05-14,pago
2436,184,2025-02-01,cancelado
2437,2169,2025-05-31,enviado
2438,1194,2025-04-26,cancelado
2439,387,2025-04-17,pendente
2440,2014,2025-03-22,enviado
2441,1748,2025-04-04,pendente
2442,2940,2025-04-06,enviado
2443,1958,2025-01-28,pendente
2444,2239,2025-05-23,entregue
2445,1974,2025-03-06,cancelado
2446,2172,2025-05-02,enviado
2447,2684,2025-04-15,entregue
2448,1734,2025-01-13,cancelado
2449,1129,2025-04-07,cancelado
2450,157,2025-02-20,pendente
2451,360,2025-03-19,pago
2452,771,2025-01-24,pago
2453,1122,2025-01-20,enviado
2454,2687,2025-01-22,cancelado
2455,717,2025-05-24,cancelado
2456,1660,2025-01-13,pago
2457,997,2025-02-22,cancelado
2458,362,2025-04-17,pendente
2459,1500,2025-04-12,pendente
2460,738,2025-03-30,enviado
2461,1648,2025-01-16,entregue
2462,247,2025-03-18,pago
2463,2745,2025-02-13,enviado
2464,2441,2025-01-03,pendente
2465,1254,2025-03-19,pago
2466,1569,2025-03-07,entregue
2467,2714,2025-01-21,entregue
2468,1923,2025-05-07,enviado
2469,2953,2025-03-02,cancelado
2470,695,2025-05-28,pago
2471,1409,2025-01-11,enviado
2472,2535,2025-05-31,pago
2473,2360,2025-01-25,entregue
2474,1566,2025-05-16,enviado
2475,1339,2025-02-01,cancelado
2476,1670,2025-03-07,pago
2477,1816,2025-02-05,pendente
2478,2670,2025-02-13,enviado
2479,1570,2025-05-07,pago
2480,103,2025-04-28,cancelado
2481,1799,2025-05-29,pago
2482,1253,2025-02-15,pendente
2483,2705,2025-04-19,pendente
2484,1198,2025-04-13,cancelado
2485,3,2025-04-16,pendente
2486,2458,2025-01-17,pago
2487,2109,2025-05-30,enviado
2488,1483,2025-04-17,enviado
2489,345,2025-03-06,cancelado
2490,2383,2025-05-25,enviado
2491,89,2025-01-08,pago
2492,243,2025-05-07,pendente
2493,2257,2025-05-10,enviado
2494,313,2025-01-22,cancelado
2495,1101,2025-04-06,pago
2496,1412,2025-05-24,cancelado
2497,2639,2025-05-06,pago
2498,2433,2025-03-16,pendente
2499,1792,2025-01-06,cancelado
2500,1393,2025-02-28,entregue
2501,1629,2025-04-05,entregue
2502,1896,2025-05-07,pendente
2503,2158,2025-05-22,pendente
2504,1810,2025-04-13,enviado
2505,2781,2025-05-19,pendente
2506,1471,2025-01-31,pendente
2507,2009,2025-04-29,enviado
2508,2162,2025-05-20,entregue
2509,1552,2025-01-25,pendente
2510,2188,2025-02-22,cancelado
2511,3,2025-05-29,pago
2512,1684,2025-01-11,entregue
2513,1414,2025-05-20,pendente
2514,236,2025-06-03,cancelado
2515,650,2025-04-27,enviado
2516,734,2025-01-08,entregue
2517,1191,2025-05-31,cancelado
2518,1979,2025-03-27,enviado
2519,1223,2025-04-10,pendente
2520,1489,2025-03-10,pago
2521,2024,2025-01-12,pendente
2522,2874,2025-02-23,entregue
2523,1769,2025-02-01,enviado
2524,1513,2025-02-14,pago
2525,29,2025-04-05,enviado
2526,1012,2025-04-16,cancelado
2527,2166,2025-01-18,pendente
2528,844,2025-02-08,entregue
2529,1262,2025-04-28,pago
2530,122,2025-02-03,entregue
2531,2519,2025-02-17,enviado
2532,2526,2025-05-23,entregue
2533,730,2025-02-01,cancelado
2534,1666,2025-01-03,enviado
2535,800,2025-01-24,cancelado
2536,2706,2025-05-28,enviado
2537,1412,2025-03-15,cancelado
2538,1281,2025-03-26,entregue
2539,2462,2025-02-14,cancelado
2540,2873,2025-05-14,cancelado
2541,1717,2025-03-02,pendente
2542,1547,2025-02-19,pago
2543,148,2025-04-03,pago
2544,2010,2025-03-17,enviado
2545,2080,2025-02-25,pago
2546,2281,2025-05-11,pago
2547,2012,2025-04-23,entregue
2548,1023,2025-01-31,pendente
2549,548,2025-05-13,pago
2550,1112,2025-01-14,enviado
2551,528,2025-04-25,pendente
2552,2334,2025-02-27,cancelado
2553,2909,2025-02-28,cancelado
2554,1538,2025-02-09,pago
2555,1538,2025-05-24,entregue
2556,166,2025-04-10,enviado
2557,1917,2025-04-04,enviado
2558,2582,2025-01-09,enviado
2559,1599,2025-03-27,cancelado
2560,1771,2025-02-27,cancelado
2561,265,2025-03-18,entregue
2562,1922,2025-01-17,enviado
2563,1018,2025-01-05,pendente
2564,1705,2025-02-24,enviado
2565,2493,2025-02-08,entregue
2566,2346,2025-04-10,cancelado
2567,1977,2025-02-28,entregue
2568,2816,2025-03-14,enviado
2569,2978,2025-03-11,enviado
2570,2478,2025-04-16,pago
2571,1414,2025-02-09,enviado
2572,2361,2025-05-27,entregue
2573,585,2025-05-13,cancelado
2574,840,2025-01-24,enviado
2575,349,2025-01-03,entregue
2576,574,2025-04-16,enviado
